Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
90400	-959.179689844318	-1025.62558731782	1.58620046115544	2.28506311748033	0.263476042549109	0.999121449786002	0.910606313086916	8	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.018609004336804	0.0297670449335181	0.0209216054899912	0.01504019225321	0.027819067639383	0.0242809486336917	0.0234597474742328	0.166827119042926	0.00315887087496043	0.0246476216084902	0.0390696697811459	0.0337251705841818	0.0111139261587783	0.0290741603250123	0.0281885613510456	0.0946280518990244	0.166664652682783	0.014183437656883	0.00322821638369616	0.0214897650027753	0.029946689241415	0.020089684206249	0.00591478946692209	0.00593546888790654	0.014754794412897	0.0274814187135645	0.00670120309940096	0.0310006328677111	0.0394482544208442	0.0228302305705571
90600	-967.201792317991	-1027.73646157497	1.59178619093283	2.63781269260051	0.481330491718409	0.993554357801691	0.614919629245944	8	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.018609004336804	0.0297670449335181	0.0209216054899912	0.0290914922614876	0.027819067639383	0.0242809486336917	0.0185893104221191	0.166827119042926	0.0200942140599407	0.0246476216084902	0.0445101915187867	0.0337251705841818	0.0111139261587783	0.0200582650668823	0.0281885613510456	0.07581580476413	0.166664652682783	0.014183437656883	0.00395222127618947	0.0214897650027753	0.029946689241415	0.020089684206249	0.00591478946692209	0.000588126342383458	0.014754794412897	0.0274814187135645	0.0115716401515147	0.0310006328677111	0.0406011534782651	0.0177016466282916
90800	-1008.02675902603	-1035.62790772992	1.43579513485277	2.00395560202825	0.36026803958528	0.927363469220244	1.0659154264418	5	1350490778916931	2	2	2	2	4	2	2	2	2	3	3	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00129539268992841	0.0284596938955947	0.0508555048930527	0.0965878243891159	0.106365587089685	0.0184863984483014	0.0120706692654956	0.0343471829969891	0.0727090954588525	0.0177589757597462	0.01224678208862	0.0876344309171114	0.00417538574709124	0.0158422688531827	0.0272316309402134	0.0216970687497906	0.0209848834498386	0.0508797137539946	0.110914646322966	0.00327238392612723	0.0171058197052875	0.0231487633895747	0.0306979939032589	0.012557162778259	0.0031245112959388	0.0425385742906155	0.0154657747561441	0.0289669528094477	0.0109701244475635	0.0216088029882127
91000	-965.859414483546	-1027.47298652191	1.56592813410566	0.966536790473581	0.249682705290527	0.995257782021354	0.843054271874468	17	5937778801277121	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.018609004336804	0.00594090240928912	0.0347323808053341	0.0290914922614876	0.027819067639383	0.0152392850412578	0.0226866798662835	0.166827119042926	0.0153436077417392	0.0202022791638542	0.0445101915187867	0.0351706510181781	0.0141640547977638	0.0310672010234875	0.0291570686105209	0.07581580476413	0.191241041643455	0.00295739473346104	0.0235900655382484	0.00395222127618947	0.0252274198970101	0.00295739473346104	0.020089684206249	0.00534869412734057	0.00990280196401266	0.0274814187135645	0.0115716401515147	0.0310006328677111	0.0406011534782651	0.0177016466282916
91200	-971.189856548148	-1027.81665159979	1.56592813410566	1.64045942133608	0.0717264182588555	0.97961553657671	0.89135552514233	2	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00456932540625275	0.017366190402667	0.017366190402667	0.0303535546867074	0.0418587465699342	0.0152392850412578	0.0226866798662835	0.171505959026995	0.0149031678577021	0.0202022791638542	0.036495926223138	0.0351706510181781	0.0141640547977638	0.0310672010234875	0.0291570686105209	0.0838300700597787	0.120339628789878	0.0235900655382484	0.00395222127618947	0.0252274198970101	0.0709014128535778	0.020089684206249	0.00591478946692209	0.00534869412734057	0.00990280196401266	0.0274814187135645	0.0115716401515147	0.0310006328677111	0.0406011534782651	0.0181420865123287
91400	-981.006224091656	-1037.53757201615	1.6648093006191	1.40162773384258	0.351114672562873	0.97740898840766	0.720362451074368	18	6779755318483737	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.017366190402667	0.017366190402667	0.0279117656904113	0.00456932540625275	0.0418587465699342	0.0152392850412578	0.0173521622906931	0.169510572587521	0.00199538643947404	0.0568722472645341	0.036495926223138	0.0351706510181781	0.0807293170392675	0.120339628789878	0.0235900655382484	0.00395222127618947	0.0252274198970101	0.0709014128535778	0.020089684206249	0.00591478946692209	0.00419221731484838	0.0110592787765049	0.0274814187135645	0.0115716401515147	0.0310006328677111	0.0423762053439418	0.00547729399607182	0.0141640547977638	0.0310672010234875	0.0291570686105209
91600	-1000.17531704957	-1029.9709044028	0.311979503940789	1.73586895408757	3.45298334278843	0.940088008194198	1.12201637981616	21	5860737478950017	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	0.000567518315403442	0.163120788886085	0.0132807057740325	0.0286814157460917	0.0319570766676451	0.058661930255222	0.0445115129584327	0.00523766867099435	0.00691978717880497	0.000903561444763014	0.0507716305059003	0.0988725526021264	0.132204112619724	0.0470229862995503	0.0119924919612115	0.0338718262120937	0.021600850524242	0.0162470902825092	0.00410388754891417	0.0231832280673185	0.0149312103704938	0.0137634063197841	0.016776146574572	0.0374160039085912	0.0133458142751826	0.0189650871475747	0.0217592787603686	0.016243801011746	0.0268071946284963	0.0262794344821254
91800	-973.796818435746	-1035.09933958789	1.73279709499699	1.51591192975075	0.218489799569081	0.994215720907491	0.660457038769913	29	4413207159508858	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00904781392714022	0.169510572587521	0.0827247034787415	0.00419221731484838	0.0310006328677111	0.00547729399607182	0.0423762053439418	0.0110592787765049	0.0115716401515147	0.0274814187135645	0.120339628789878	0.0709014128535778	0.00591478946692209	0.0215092920046464	0.0235900655382484	0.0176596035270839	0.00395222127618947	0.00708202739888192	0.00566241960048448	0.0291570686105209	0.0310672010234875	0.0568722472645341	0.0427384673881043	0.036495926223138	0.00831837647552682	0.0592249369726013	0.0173521622906931	0.0152392850412578	0.0279117656904113	0.00456932540625275
92000	-989.357967799933	-1031.21411316449	1.50628015452375	1.37289912178737	0.395682382154924	0.942331964269011	1.03620840168305	11	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	0.176494323036041	0.0104540709962312	0.0344455731420756	0.0211173285337941	0.034422180552236	0.0277114605202894	0.00523766867099435	0.000874684381421739	0.00637212795895768	0.016243801011746	0.0249283723445931	0.0249750999569403	0.00691978717880497	0.0516751919506633	0.0217592787603686	0.1236292993527	0.117420885570473	0.0483619998190181	0.0175500359807244	0.0443104437589807	0.00390835765235324	0.0130189294009448	0.00298154892964464	0.0359619472544873	0.0176248472880409	0.0150003861547583	0.0255651171905409	0.0296140366649989	0.0224561288396024	0.0189650871475747
92200	-967.81460557392	-1034.00214786326	1.60412160399164	1.69644319316139	0.160018234444483	0.99573615330822	1.15603632214109	17	1954582301528450	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00564449715421664	0.00957658202945765	0.064564924168317	0.0152392850412578	0.0173521622906931	0.00919155420726417	0.0279117656904113	0.160319018380257	0.00708202739888192	0.0568722472645341	0.036495926223138	0.051231392596787	0.00566241960048448	0.0310672010234875	0.0291570686105209	0.0651813583672771	0.136365132060666	0.00756456226745987	0.00395222127618947	0.0176596035270839	0.0709014128535778	0.0215092920046464	0.00591478946692209	0.00896368672199317	0.0181423617572817	0.0280309396154895	0.0149415083142027	0.0262939626615114	0.0309919094994901	0.0162191879265003
92400	-999.578086420469	-1032.8239652588	1.14566251878832	1.2827293633523	0.972222681348672	0.924135613787281	0.579956842738894	15	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	0.176494323036041	0.0104540709962312	0.0160148485619783	0.0165107634856223	0.034422180552236	0.0345506328561913	0.00523766867099435	0.00535417542265878	0.00637212795895768	0.016243801011746	0.0446365775057516	0.0249750999569403	0.00691978717880497	0.0516751919506633	0.0217592787603686	0.1236292993527	0.117420885570473	0.0483619998190181	0.0175500359807244	0.0246022385978221	0.0202424227727214	0.0130189294009448	0.00739026712200737	0.0359619472544873	0.0107856749521391	0.0150003861547583	0.0255651171905409	0.0296140366649989	0.0224561288396024	0.0167801024218759
92600	-975.392155601389	-1027.21106303016	0.429558753510168	2.61725098387325	2.36637668696479	0.965906194005601	2.17723208371492	8	6100073928096716	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.176494323036041	0.0104540709962312	0.0307376957430607	0.0165107634856223	0.034422180552236	0.0317572247751785	0.00523766867099435	0.00370348625933138	0.00345989358940249	0.0226159289707037	0.0446365775057516	0.0249750999569403	0.00345989358940249	0.0516751919506633	0.0217592787603686	0.125279988516028	0.117420885570473	0.0483619998190181	0.0175500359807244	0.0246022385978221	0.0143720454325113	0.0130189294009448	0.00739026712200737	0.0246983300993294	0.0107856749521391	0.0150003861547583	0.0255245400208311	0.0348591692300069	0.0224561288396024	0.0167801024218759
92800	-967.70605996519	-1030.71446226096	1.03988771687659	4.27940646072884	1.37759342562716	0.987745522265757	1.13565891159134	20	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.176494323036041	0.004821293653617	0.0258467793070094	0.0190559137556712	0.034422180552236	0.0317572247751785	0.00165061707167783	0.00370348625933138	0.0211442273697447	0.0226159289707037	0.0446365775057516	0.0507686500334274	0.00345989358940249	0.0516751919506633	0.0171932842656018	0.125279988516028	0.117420885570473	0.0483619998190181	0.0175500359807244	0.0213235621369698	0.00699505516664942	0.0130189294009448	0.0124499457245654	0.0111105237665954	0.0107856749521391	0.0150003861547583	0.0199071904936407	0.0348591692300069	0.0199109785695535	0.0167801024218759
93000	-984.280574180013	-1031.51900813042	1.00742140474181	1.39414325959844	0.740866487885281	0.942644323530352	1.22660930430309	18	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.176494323036041	0.0051827821772036	0.0258467793070094	0.0175103061490759	0.0352062463341133	0.0317572247751785	0.00165061707167783	0.00334199773574477	0.0164641905238227	0.0226159289707037	0.0446365775057516	0.0507686500334274	0.00345989358940249	0.0516751919506633	0.0171932842656018	0.088581223578219	0.155781165333159	0.0454829738496353	0.0222300728266463	0.0192282750140094	0.00210834222002416	0.0368651841714355	0.00987035895592926	0.0111105237665954	0.0107856749521391	0.0150003861547583	0.00605596792400018	0.0348591692300069	0.0214565861761488	0.0167801024218759
93200	-967.792405539399	-1028.65581223274	1.45643175794308	1.11185795338304	0.614808300626507	0.984446364861188	0.871960384784097	12	6100073928096716	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	0.146934661965613	0.00443207632324441	0.0146397615020272	0.0175103061490759	0.0424720249912486	0.0101877428871154	0.031173116774152	0.0182832211843127	0.0164641905238227	0.0226159289707037	0.0446365775057516	0.0507686500334274	0.00345989358940249	0.0516751919506633	0.0171932842656018	0.088581223578219	0.155781165333159	0.0566899916546175	0.0222300728266463	0.0192282750140094	0.00225868922429704	0.0368651841714355	0.00987035895592926	0.0111105237665954	0.0107856749521391	0.0150003861547583	0.00605596792400018	0.0348591692300069	0.0214565861761488	0.0167801024218759
93400	-961.106002933495	-1027.67857486687	1.25431121045302	1.54565331720894	0.590326003207739	0.999657691989524	1.15091852497396	8	7822862747315682	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.144589052509096	0.00234560945651693	0.0190718378252716	0.0424720249912486	0.0101877428871154	0.031173116774152	0.0210341577317022	0.0182832211843127	0.0164641905238227	0.0226159289707037	0.0336117913229881	0.0507686500334274	0.014484679772166	0.0516751919506633	0.0171932842656018	0.088581223578219	0.155781165333159	0.0566899916546176	0.0222300728266463	0.0192282750140094	0.00225868922429704	0.0368651841714355	0.00987035895592926	0.0111105237665954	0.0107856749521391	0.0150003861547583	0.00605596792400018	0.0348591692300069	0.0214565861761488	0.0132562508392496
93600	-965.220914658568	-1030.93331358084	1.62225475125516	2.16473428507247	0.185952131566397	0.99024681106894	0.534456684357176	8	7822862747315682	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.144589052509096	0.00234560945651693	0.0190718378252716	0.0424720249912486	0.0110220549345424	0.031173116774152	0.0210341577317022	0.0182832211843127	0.0114773647447882	0.0226159289707037	0.0336117913229881	0.0507686500334274	0.014484679772166	0.0516751919506633	0.0171932842656018	0.088581223578219	0.155781165333159	0.0566899916546176	0.0130359562124939	0.0366192110870835	0.00225868922429704	0.0368651841714355	0.00582605322861519	0.0111105237665954	0.0107856749521391	0.0150003861547583	0.00605596792400018	0.0348591692300069	0.0214565861761488	0.0132562508392496
93800	-978.772996607767	-1034.26954592259	1.78158344425898	3.09626713142117	0.608516344380798	0.983503010075241	0.687133923751237	14	8471395258329883	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0332951609785413	0.00427568902659435	0.088581223578219	0.0111105237665954	0.0348591692300069	0.0132562508392496	0.0214565861761488	0.00426818101606175	0.00605596792400018	0.0150003861547583	0.155781165333159	0.00389671040172337	0.00582605322861519	0.0417446569300865	0.0566899916546176	0.0366192110870835	0.0184217110695312	0.0127654200668019	0.0171932842656018	0.0516751919506633	0.0141474531275481	0.0473578218904452	0.034014336081418	0.144589052509096	0.0210341577317022	0.00234560945651693	0.0424720249912486	0.031173116774152	0.0110220549345424	0.0190718378252716
94000	-970.7873091512	-1031.20893674726	1.49691118374252	1.79864118014048	0.802080628780918	0.988353044474672	0.822700226550977	18	8654077048248052	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.144589052509096	0.00234560945651693	0.0190718378252716	0.065177249423025	0.0110220549345424	0.00846789234237565	0.0210341577317022	0.0375708500051356	0.00975080167802356	0.0141474531275481	0.034014336081418	0.0473578218904452	0.00301461838877831	0.0516751919506633	0.0171932842656018	0.088581223578219	0.155781165333159	0.00389671040172337	0.0435796732908288	0.03153202943332	0.0366192110870835	0.0417446569300865	0.00582605322861519	0.0111105237665954	0.00426818101606175	0.0150003861547583	0.00605596792400018	0.0348591692300069	0.0214565861761488	0.0132562508392496
94200	-995.515958267228	-1036.94796124121	1.42239952105853	1.88678180554291	0.0997231523752649	0.930551836236009	0.874377518430853	26	657260730114766	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0537184845035326	0.088581223578219	0.0111105237665954	0.0348591692300069	0.0132562508392496	0.0214565861761488	0.00426818101606175	0.00605596792400018	0.0150003861547583	0.155781165333159	0.00582605322861519	0.00389671040172337	0.0417446569300865	0.0435796732908288	0.0366192110870835	0.03153202943332	0.0101233630951533	0.0168207228484721	0.00301461838877831	0.0516751919506633	0.0141474531275481	0.0473578218904452	0.034014336081418	0.0931216023401377	0.0573314034767252	0.00549162603868058	0.0286634969611606	0.0285004858939378	0.0210341577317022	0.0214174472817885
94400	-985.16314558014	-1034.12934965095	1.45513371736891	1.75435734123301	0.1032219846287	0.925803611910484	0.918013200338158	36	657260730114766	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0537184845035326	0.088581223578219	0.0111105237665954	0.0348591692300069	0.0132562508392496	0.0214565861761488	0.00426818101606175	0.00605596792400018	0.0150003861547583	0.155781165333159	0.00582605322861519	0.00389671040172337	0.0417446569300865	0.0435796732908288	0.0366192110870835	0.03153202943332	0.0101233630951533	0.0168207228484721	0.00301461838877831	0.0516751919506633	0.0141474531275481	0.0473578218904452	0.034014336081418	0.0931216023401377	0.0573314034767252	0.00549162603868058	0.0286634969611606	0.0285004858939378	0.0210341577317022	0.0214174472817885
