Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
91400	-1109.70892622099	-1016.95775221815	1.04977248559355	2.67670153724106	1.02716103872446	0.993629303428551	1.91717915019225	0.320550285125445	0.708947308479971	0.26899999627271	2	3782833920704315	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.031110065956846	0.173229450642599	0.00920634846449522	0.0263886510468905	0.042880459483548	0.0480303886571177	0.0182288663030667	0.0144492291393851	0.0411697564736016	0.0316549971135385	0.0260722752622173	0.0360961325038084	0.0068285042623118	0.0382339529305863	0.0149107765670402	0.0364497157845357	0.150502674960805	0.0065203248248989	0.0167897617877517	0.0597370863038369	0.0188555195909462	0.000559238602050694	0.0114121939995333	0.00929021816921725	0.0149953293174693	0.0421132879812186	0.00933904497078355	0.0253008675750842	0.027273938693142	0.0123709426316747
91600	-1085.2733276331	-1019.47903519614	1.14981162609911	1.48788155658019	1.4155310025579	0.998284834815141	0.749792468683227	0.320550285125445	0.751930947186289	0.295993807668539	0	5169101578912075	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0391531145095292	0.159972094473374	0.0263886510468905	0.00682146352279014	0.0367231127532867	0.0572367371216129	0.0182288663030667	0.0206065758696464	0.0360932083298894	0.013427758819323	0.0428245171690925	0.0216663933414681	0.00952206949775049	0.0382339529305863	0.0149107765670402	0.0364497157845357	0.150502674960805	0.0129562174713336	0.0167897617877517	0.0597370863038369	0.0188555195909462	0.000559238602050694	0.0114121939995333	0.0195348880744883	0.0149953293174693	0.0421132879812186	0.00933904497078355	0.0253008675750842	0.027273938693142	0.0123709426316747
91800	-1109.58896228987	-1023.38661707582	1.56997289581563	1.35287196617301	0.600658715330938	0.994897401971147	0.773273811690079	0.320550285125445	0.751930947186289	0.46560120663912	4	7325387772291854	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0752463228394186	0.000107058360389639	0.15362985827032	0.0299795302085252	0.00682146352279014	0.0367231127532867	0.0572367371216129	0.0182288663030667	0.0206065758696464	0.0133207004589334	0.0428245171690925	0.0216663933414681	0.00952206949775049	0.0382339529305863	0.0178287701567931	0.0364497157845357	0.150502674960805	0.0129562174713336	0.0167897617877517	0.0597370863038369	0.0178102587133083	0.000559238602050694	0.00886657571553657	0.0195348880744883	0.0149953293174693	0.0421132879812186	0.00933904497078355	0.0253008675750842	0.027273938693142	0.0157951852449757
92000	-1096.92314212033	-1016.03999279088	1.34104826536347	1.48153917450649	0.705969947956929	0.991334180777482	0.952664771442062	0.320550285125445	0.737543283937423	0.380048340607496	8	5445818708467545	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0709445758187835	0.000107058360389639	0.15362985827032	0.020018418376833	0.00682146352279014	0.0372223886338782	0.0567374612410214	0.0182288663030667	0.0232523655085288	0.0133207004589334	0.0343411769994756	0.0302520416918734	0.0205841471228244	0.0467172931002031	0.0178287701567931	0.0363394586390993	0.150502674960805	0.0129562174713336	0.00669506732185486	0.0495739573703706	0.019926038657792	0.00983202010441409	0.00886657571553657	0.0152916559586686	0.0192970763381044	0.0421132879812186	0.00933904497078355	0.0253008675750842	0.027273938693142	0.0166855326760786
92200	-1115.45560940569	-1025.7567252203	0.990955526273483	1.35139584355028	1.23665808236389	0.964439969314708	1.62862523146333	0.121692451225724	0.743760612687887	0.404156233631763	2	5445818708467545	3	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0709445758187835	0.000107058360389639	0.15362985827032	0.0384679870713629	0.00682146352279014	0.0372223886338782	0.0567374612410214	0.0182288663030667	0.0232523655085288	0.0133207004589334	0.0343411769994756	0.0302520416918734	0.0110947448020902	0.0377571267264074	0.0178287701567931	0.0346369164851325	0.150502674960805	0.0129562174713336	0.00669506732185486	0.0495739573703706	0.019926038657792	0.00983202010441409	0.00886657571553657	0.000884831936405265	0.0282072409857033	0.0431151695074566	0.00797132555443453	0.0328659069938265	0.027273938693142	0.0166855326760786
92400	-1083.26989767952	-1024.33932433234	1.63734338124901	1.96806280052147	0.490258822976847	0.996386120229614	0.627814457645884	0.189792948837055	0.74996213139394	0.398431418881441	0	5445818708467545	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0709445758187835	0.000107058360389639	0.135504817238831	0.0425585299792846	0.00507198916124292	0.0372223886338782	0.0567374612410214	0.0205160703716539	0.00918842271188602	0.0127829707518933	0.0343411769994756	0.0302520416918734	0.00808833064714372	0.0377571267264074	0.0178287701567931	0.0346369164851325	0.150502674960805	0.0129562174713336	0.027826522508291	0.0495739573703706	0.019926038657792	0.00983202010441409	0.00886657571553657	0.00239753629939232	0.0282072409857033	0.0431151695074566	0.00388078264651283	0.0454171454274821	0.027273938693142	0.0166855326760786
92600	-1106.21111986465	-1023.71400592658	1.35965778036071	1.55547078380564	0.538782002412906	0.985277232811603	1.26647687760968	0.404436873494603	0.717827548792859	0.373850589875181	8	5445818708467545	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0709445758187835	0.000107058360389639	0.135504817238831	0.0374006953998344	0.00507198916124292	0.0262288691187673	0.0567374612410214	0.0205160703716539	0.00918842271188602	0.0127829707518933	0.0343411769994756	0.0302520416918734	0.0100535355415808	0.0377571267264074	0.0330186306432965	0.0346369164851325	0.150502674960805	0.00773522977235448	0.0268053024311039	0.0495739573703706	0.0250838732372422	0.00983202010441409	0.0198600952306475	0.00239753629939232	0.0292284610628903	0.0259601041265161	0.00910177034549193	0.0454171454274821	0.027273938693142	0.0166855326760786
92800	-1126.83856278942	-1022.09691001264	1.48049427416829	1.46052162162551	0.12757243886409	0.978418065614024	0.988577385077478	0.404436873494603	0.717827548792859	0.39944687508925	4	5445818708467545	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0709445758187835	0.000107058360389639	0.135504817238831	0.0374006953998344	0.00507198916124292	0.0269554391964761	0.0567374612410214	0.0168940552855014	0.00918842271188602	0.0127829707518933	0.0343411769994756	0.0302520416918734	0.00932696546387195	0.0377571267264074	0.0330186306432965	0.0376419035318889	0.150502674960805	0.00773522977235448	0.0268053024311039	0.0495739573703706	0.0250838732372422	0.00983202010441409	0.0198600952306475	0.0164824973124872	0.0298454891022865	0.0118751431134212	0.00910177034549193	0.0454171454274821	0.027273938693142	0.0166855326760786
93000	-1108.01577524487	-1019.81998699823	1.29539514255638	1.98170765505731	0.651402191096019	0.965041808996017	1.23473415509544	0.404436873494603	0.707447021493375	0.413826814311949	6	2132392923815636	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	0.0376419035318889	0.0709445758187835	0.000107058360389639	0.154445138203771	0.0374006953998344	0.00368278988054716	0.0226718464632125	0.0642298832971489	0.0168940552855014	0.00948248901202245	0.0285193154713818	0.0377571267264074	0.0330186306432965	0.0170665634851569	0.0343411769994756	0.0302520416918734	0.0164824973124872	0.0124070092224211	0.0291146821146549	0.00910177034549193	0.0264768244625422	0.027273938693142	0.0180747319567743	0.133263135959572	0.00744116347221805	0.017559010247332	0.0495739573703706	0.0250838732372422	0.00983202010441409	0.0198600952306475
93200	-1114.09143933265	-1017.73934228822	1.65119015289712	0.608510039124285	0.3929298609081	0.960889587604778	0.685737345206089	0.404436873494603	0.774002054481505	0.309001311319519	0	34714805762391	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0376419035318889	0.0709445758187835	0.0115182809867291	0.154445138203771	0.0374006953998344	0.00368278988054716	0.0226718464632125	0.0642298832971489	0.0168940552855014	0.00948248901202245	0.0171080928450423	0.0377571267264074	0.0330186306432965	0.0170665634851569	0.0343411769994756	0.0302520416918734	0.0164824973124872	0.0124070092224211	0.0291146821146549	0.00910177034549193	0.0264768244625422	0.027273938693142	0.0242158508727391	0.133263135959572	0.00744116347221805	0.017559010247332	0.0495739573703706	0.0250838732372422	0.00369090118844936	0.0198600952306475
93400	-1090.61043708444	-1010.2167824669	1.38386866579464	3.22514053527558	0.749791774402053	0.984762268807421	1.37375344564818	0.190397544621243	0.725752504563596	0.392760569822086	0	4189881363946649	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0709445758187835	0.144539264198906	0.00368278988054716	0.0374006953998344	0.0642298832971489	0.0168940552855014	0.00948248901202245	0.0257566991876323	0.0359897325606445	0.0139817107607371	0.0343411769994756	0.0486812083493082	0.0171080928450423	0.0377571267264074	0.0330186306432965	0.0376419035318889	0.133263135959572	0.0155191348918242	0.00948103882772589	0.0301013156791748	0.0190421828992461	0.0250838732372422	0.00369090118844936	0.0164824973124872	0.0124070092224211	0.0291146821146549	0.00910177034549193	0.0137726342586542	0.027273938693142	0.0242158508727391
93600	-1085.69303060684	-1030.83490550664	1.63849081920999	1.56023229558438	0.747993437526957	0.986610184177985	1.04812225039921	0.546396353686618	0.756588492671513	0.371503403730801	0	4189881363946649	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0709445758187835	0.144539264198906	0.00368278988054716	0.019139430810879	0.0642298832971489	0.0055171026822887	0.0112654966590387	0.0132295988077564	0.0359897325606445	0.0139817107607371	0.0388604757426458	0.0486812083493082	0.0171080928450423	0.0377571267264074	0.0222203596600468	0.0376419035318889	0.133263135959572	0.0280462352717	0.00769803118070961	0.0301013156791748	0.0190421828992461	0.0250838732372422	0.00369090118844936	0.0164824973124872	0.0195961564822784	0.0291146821146549	0.00910177034549193	0.0137726342586542	0.0560019808655324	0.0242158508727391
93800	-1113.2046722755	-1029.59342983026	1.29968422439296	0.965183243643027	0.538167764282143	0.963037050742265	1.00089468015628	0.546396353686618	0.779974276548195	0.34996797601039	7	198508350054628	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.112710699129211	0.144539264198906	0.00368278988054716	0.019139430810879	0.0642298832971489	0.0055171026822887	0.0112654966590387	0.0297386094389918	0.0221475292516291	0.0173748703425258	0.0666705619065473	0.0486812083493082	0.0171080928450423	0.0377571267264074	0.0222203596600468	0.0098318173679874	0.0164824973124872	0.133263135959572	0.0280462352717	0.0215402344897251	0.0301013156791748	0.0067607662891558	0.0208562792160971	0.00369090118844936	0.0195961564822784	0.0291146821146549	0.00910177034549193	0.0137726342586542	0.0108426979733167	0.0242158508727391
94000	-1085.28439071305	-1025.86215547923	1.1912519558607	1.72535447900674	0.834971152970365	0.998193454596713	0.992309568365612	0.546396353686618	0.79657500826933	0.231922189284392	8	198508350054628	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.112710699129211	0.144539264198906	0.00368278988054716	0.00777338557619309	0.0642298832971489	0.0055171026822887	0.0214012224898332	0.0291989109811545	0.0185059950547775	0.0173748703425258	0.0666705619065473	0.0486812083493082	0.0197019837956213	0.0377571267264074	0.0133338658659075	0.0300843563968126	0.0168173038139271	0.133263135959572	0.0280462352717	0.0215402344897251	0.0297665091777349	0.0067607662891558	0.0107205533853026	0.00369090118844936	0.0195961564822784	0.0291146821146549	0.00910177034549193	0.0143123327164915	0.0108426979733167	0.0252634941190117
94200	-1097.71492189256	-1026.86704195252	1.55924128920577	1.65809956428078	0.44771633888379	0.998193454596713	0.75758147753332	0.546396353686618	0.729074284005272	0.115045520037098	6	198508350054628	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.112710699129211	0.144539264198906	0.00368278988054716	0.0139788158194324	0.0642298832971489	0.00663339274797309	0.0214012224898332	0.0291989109811545	0.0244257516564042	0.0173748703425258	0.0666705619065473	0.0486812083493082	0.0197019837956213	0.0260054148089476	0.02455624778022	0.0184884995550939	0.0168173038139271	0.133263135959572	0.0280462352717	0.0215402344897251	0.0265700445702084	0.0205068517379388	0.0107205533853026	0.00369090118844936	0.00904653564102191	0.0291146821146549	0.00910177034549193	0.0143123327164915	0.0108426979733167	0.0241472040533273
94400	-1104.42032931378	-1024.82681504724	1.37300290031677	1.64689525688858	0.283312188391415	0.997917983729873	0.835976294374468	0.546396353686618	0.729074284005272	0.171662591095861	34	198508350054628	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0968317453432788	0.144539264198906	0.00368278988054716	0.0100264421360841	0.0642298832971489	0.00663339274797309	0.0214012224898332	0.0291989109811545	0.0244257516564042	0.0155445853082962	0.0683757168922389	0.0486812083493082	0.0197019837956213	0.0260054148089476	0.02455624778022	0.0184884995550939	0.0168173038139271	0.133263135959572	0.0280462352717	0.0215402344897251	0.0265700445702084	0.024584355469825	0.0265995071712343	0.00369090118844936	0.00904653564102191	0.0291146821146549	0.00910177034549193	0.0143123327164915	0.0108426979733167	0.0241472040533273
94600	-1109.32923072169	-1025.34568703816	1.37300290031677	1.24446963560343	0.0697855676969041	0.965821351260658	0.913380622618691	0.546396353686618	0.741515262937087	0.214889507728425	18	198508350054628	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	0.0968317453432788	0.144539264198906	0.00368278988054716	0.0203908301357805	0.0642298832971489	0.00663339274797309	0.0170429332366631	0.0291989109811545	0.0401675652980181	0.0155445853082962	0.0683757168922389	0.0236776506502826	0.0197019837956213	0.0337412759721494	0.0255955837882943	0.00532244711086513	0.0169633852011382	0.133263135959572	0.0280462352717	0.0215402344897251	0.0265700445702084	0.024584355469825	0.0265995071712343	0.00369090118844936	0.0102282092127614	0.0291146821146549	0.0154205159703793	0.0143123327164915	0.0108426979733167	0.0241472040533273
94800	-1086.32009588296	-1026.36452122514	1.08264062782776	1.45678109320502	0.679736244518857	0.980824889347729	0.909424932808077	0.352298293680484	0.719528400143625	0.202308070527124	8	115044796198281	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0968317453432788	0.144539264198906	0.00349011855619884	0.0225737066325296	0.0642298832971489	0.014808087323174	0.0170429332366631	0.0291989109811545	0.0403602366223664	0.00639548957690888	0.0683757168922389	0.0236776506502826	0.0197019837956213	0.0337412759721494	0.0255955837882943	0.00634688797543394	0.0169633852011382	0.133263135959572	0.0280462352717	0.0215402344897251	0.0265700445702084	0.024584355469825	0.0265995071712343	0.00266646032388055	0.0112026103689479	0.0291146821146549	0.0132376394736302	0.0143123327164915	0.0108426979733167	0.0241472040533273
95000	-1075.35780736252	-1019.17336268532	1.24039262932995	1.82317462546294	0.889154552410376	0.988600741643817	1.15607245871808	0.352298293680484	0.767702652881458	0.181819521190453	2	7950340127655738	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00634688797543394	0.135918931705354	0.144539264198906	0.0225737066325296	0.0078844022661313	0.0291989109811545	0.0642298832971489	0.014808087323174	0.0170429332366631	0.00719063664852832	0.0102444285914361	0.0449333322813852	0.0428486283900977	0.0142068652638952	0.0337412759721494	0.0255955837882943	0.0125691014912058	0.0112026103689479	0.0291146821146549	0.0132376394736302	0.0143123327164915	0.0108426979733167	0.0241472040533273	0.133263135959572	0.0280462352717	0.0215402344897251	0.0265700445702084	0.024584355469825	0.0265995071712343	0.00266646032388055
95200	-1095.6997735831	-1021.76187661302	1.4925605887077	1.07745391926096	0.423434414011195	0.990925163020685	0.982610234643604	0.352298293680484	0.728305061883098	0.125171000516981	0	5944953754833116	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00987922564066703	0.132386594040121	0.00719063664852832	0.144539264198906	0.00530317288400915	0.0274232888719168	0.0185412335750422	0.0721142855632802	0.014808087323174	0.0170429332366631	0.0262915006645823	0.0449333322813852	0.0428486283900977	0.0150981582278963	0.0196973649814175	0.0255955837882943	0.133263135959572	0.0119991631985538	0.0283210815808734	0.016417289446812	0.0154184982977016	0.0265995071712343	0.00266646032388055	0.00619676766875071	0.0214119388109542	0.0291146821146549	0.0132376394736302	0.0366706436107587	0.0108426979733167	0.0241472040533273
