Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_42	kPrime_43	kPrime_44	kPrime_45	kPrime_46	kPrime_47	kPrime_48	kPrime_49	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
55400	-970.277909707213	-1032.67519178609	1.36168229893596	0.398639474230009	0.34582907013788	0.997388315179746	0.356439245538738	2	3228060783032114	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0155141040651627	0.0326898444880814	0.0464069544771285	0.0835983743067021	0.0185167494945194	0.0193449969249904	0.0109484175661007	0.0341839730805382	0.0471659980746752	0.012000787181494	0.0580345550546611	0.0247109945868378	0.0180929287300966	0.0445419982973847	0.0232924243196952	0.0260410141208766	0.0086582768452611	0.160788903922626	0.0115270018347524	0.0282176846333198	0.0320224543395036	0.0298820350613781	0.0243755560891785	0.0195572383512067	0.0499694541667249	0.0052259036386854	0.0442713300182522	0.0155141040651627	0.0212630119099424	0.0336429303550611
55600	-965.420890302341	-1033.1090443789	1.36168229893596	0.416608654634389	0.391857777104351	0.994037714210276	0.523626790213753	4	3228060783032114	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0155141040651627	0.0391593397779238	0.0464069544771285	0.0835983743067021	0.0185167494945194	0.0193449969249904	0.0109484175661007	0.0341839730805382	0.0471659980746752	0.0143885274098497	0.061079225870106	0.0247109945868378	0.0180929287300966	0.0445419982973847	0.0130365559917259	0.0260410141208766	0.0086582768452611	0.160788903922626	0.00691114942364148	0.0282176846333198	0.0320224543395036	0.0298820350613781	0.0243755560891785	0.0195572383512067	0.0499694541667249	0.00984175604979631	0.0467878785095986	0.0155141040651627	0.0171004254129223	0.0336429303550611
55800	-964.208178650931	-1032.10446261605	1.12758557530512	0.424131943063052	0.832750523286334	0.998758465816058	0.721417610460801	0	3228060783032114	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0155141040651627	0.0391593397779238	0.0765873048716437	0.0820157833367671	0.0169271887834081	0.0193449969249904	0.0109484175661007	0.0179485551633818	0.0372971323881894	0.013484612300023	0.061079225870106	0.0247109945868378	0.0180929287300966	0.0445419982973847	0.0130365559917259	0.0260410141208766	0.0086582768452611	0.160788903922626	0.00691114942364148	0.0282176846333198	0.0320224543395036	0.0298820350613781	0.0243755560891785	0.0195572383512067	0.0499694541667249	0.00984175604979631	0.0467878785095986	0.0155141040651627	0.0171004254129223	0.0336429303550611
56000	-978.204492910101	-1035.15263687189	0.733197908360436	0.406848216380335	1.29813377712962	0.99119478229915	0.66399937479482	0	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0155141040651627	0.0171004254129223	0.0391593397779238	0.0765873048716437	0.0820157833367671	0.0169271887834081	0.0409875991244101	0.0109484175661007	0.0179485551633818	0.0308099333044273	0.0241830687423912	0.061079225870106	0.0247109945868378	0.0180929287300966	0.0445419982973847	0.0179211266436961	0.0260410141208766	0.0086582768452611	0.192408713687317	0.00691114942364148	0.0162975567846576	0.0320224543395036	0.0298820350613781	0.0243755560891785	0.0146726676992365	0.0499694541667249	0.00984175604979631	0.0151680687449085	0.0336429303550611	0.00158037235579916
56200	-974.725292989298	-1036.57693900892	1.19000998779318	0.527431959613164	0.908458948861568	0.994775729468043	0.611328355790715	0	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0155141040651627	0.0171004254129223	0.0391593397779238	0.0765873048716437	0.0820157833367671	0.0169271887834081	0.0409875991244101	0.0109484175661007	0.0179485551633818	0.0382942979160995	0.0166987041307189	0.018663811657766	0.0247109945868378	0.0180929287300966	0.0445419982973847	0.0179211266436961	0.0260410141208766	0.0253751116757544	0.192408713687317	0.00611348115621691	0.0162975567846576	0.0320224543395036	0.0298820350613781	0.0243755560891785	0.0146726676992365	0.0499694541667249	0.00984175604979631	0.0151680687449085	0.0582963940747738	0.00342315628535777
56400	-976.40509865418	-1037.38089929556	0.616939683405974	0.258723773586251	1.73212057186413	0.98269873835086	0.576320368352215	0	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0155141040651627	0.0171004254129223	0.0391593397779238	0.0765873048716437	0.0820157833367671	0.0169271887834081	0.0409875991244101	0.0109484175661007	0.0179485551633818	0.0382942979160995	0.0114833575038967	0.018663811657766	0.02992634121366	0.0180929287300966	0.0445419982973847	0.0179211266436961	0.0260410141208766	0.0253751116757544	0.192408713687317	0.00611348115621691	0.0162975567846576	0.0320224543395036	0.0298820350613781	0.0243755560891785	0.0146726676992365	0.0499694541667249	0.00984175604979631	0.0151680687449085	0.0582963940747738	0.00342315628535777
56600	-975.109054281924	-1037.36732063732	1.07866996863226	0.27163450618796	0.890924733892383	0.987898939888736	0.521981754777758	0	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0155141040651627	0.0171004254129223	0.0391593397779238	0.0765873048716437	0.0820157833367671	0.0169271887834081	0.0409875991244101	0.0119112551558858	0.0179485551633818	0.0382942979160995	0.0114833575038967	0.018663811657766	0.02992634121366	0.0180929287300966	0.0445419982973847	0.0179211266436961	0.0260410141208766	0.0253751116757544	0.192408713687317	0.00611348115621691	0.0162975567846576	0.0320224543395036	0.0298820350613781	0.0243755560891785	0.0146726676992365	0.0499694541667249	0.0088789184600112	0.0151680687449085	0.0582963940747738	0.00342315628535777
56800	-982.66830433506	-1035.16210950198	0.980794948173126	0.578524198445866	0.836968029799559	0.991393118439056	0.435474007784031	0	3521318235350484	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0155141040651627	0.0234567714690109	0.0436442776395469	0.0765873048716437	0.0820157833367671	0.0169271887834081	0.0245596283869723	0.0119112551558858	0.0179485551633818	0.0382942979160995	0.0114833575038967	0.018663811657766	0.02992634121366	0.0180929287300966	0.0445419982973847	0.011248662928338	0.0260410141208766	0.0253751116757544	0.192408713687317	0.0113914177903642	0.0162975567846576	0.0320224543395036	0.0280268587469444	0.0212689134287344	0.0146726676992365	0.0224146475418802	0.0088789184600112	0.039424104231471	0.0582963940747738	0.0186649602994545
57000	-985.266480046921	-1036.85674812244	1.00773397285814	0.674699990399531	0.723843069730361	0.955166883572373	0.629742809988768	0	3521318235350484	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	0.0155141040651627	0.0249050003305385	0.0436442776395469	0.0765873048716437	0.0820157833367671	0.0169271887834081	0.0245596283869723	0.0119112551558858	0.0197597969815199	0.0382942979160995	0.00859837677230274	0.018663811657766	0.0297092466648343	0.0180929287300966	0.042538123983828	0.011248662928338	0.0260410141208766	0.0253751116757544	0.192408713687317	0.0126914702320031	0.0167133044903263	0.0219774769649409	0.0382025148885101	0.0212689134287344	0.0146726676992365	0.0224146475418802	0.0088789184600112	0.039424104231471	0.0582963940747738	0.0186649602994545
57200	-992.376038477966	-1035.51656047438	1.04241497256157	0.264676118656266	0.608980630813849	0.959336475543588	0.692815892163515	2	3521318235350484	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0155141040651627	0.0249050003305385	0.0436442776395469	0.0765873048716437	0.0820157833367671	0.0169271887834081	0.0245596283869723	0.0119112551558858	0.0197597969815199	0.0382942979160995	0.0147670608248667	0.0648687146428915	0.0297092466648343	0.0131818416308114	0.042538123983828	0.00507997887577401	0.0260410141208766	0.0253751116757544	0.12592938259329	0.0126914702320031	0.0246342849914638	0.0219774769649409	0.0382025148885101	0.0385334481357835	0.0146726676992365	0.0224146475418802	0.0088789184600112	0.039424104231471	0.0582963940747738	0.0186649602994545
57400	-993.989021135418	-1033.95116473189	1.49528053137851	0.483974007360388	0.0966177936010007	0.959336475543588	0.483765314754108	4	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0297135499141204	0.0198291615183481	0.0548610431872969	0.0765873048716437	0.0820157833367671	0.0196040139293297	0.0245596283869723	0.0119112551558858	0.0197597969815199	0.0382942979160995	0.0147670608248667	0.0648687146428915	0.0297092466648343	0.0131818416308114	0.042538123983828	0.00507997887577401	0.0233641889749549	0.0253751116757544	0.12592938259329	0.0126914702320031	0.0246342849914638	0.0219774769649409	0.0382025148885101	0.0385334481357835	0.0146726676992365	0.040212331282235	0.0088789184600112	0.039424104231471	0.0277568637444836	0.0110664343048725
57600	-972.12354549485	-1032.22742919319	0.962528366550732	0.727560570917627	1.07818256609723	0.975323612216033	0.461719147617241	4	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0225560400834514	0.0227661603307797	0.0311930967128766	0.0765873048716437	0.0820157833367671	0.0196040139293297	0.0245596283869723	0.0119112551558858	0.00952178249865921	0.0382942979160995	0.0106743969267011	0.0648687146428915	0.0381196367316618	0.0131818416308114	0.0514887203677709	0.00917264277393959	0.0233641889749549	0.0253751116757544	0.12592938259329	0.0126914702320031	0.026461909407497	0.0219774769649409	0.0382025148885101	0.0385334481357835	0.0146726676992365	0.0562842596602013	0.0088789184600112	0.039424104231471	0.0310957383055114	0.0105934924745934
57800	-980.580499910908	-1034.99825226241	1.28818764855141	0.204231081651568	0.183072798257241	0.983247626696712	0.616469357776496	10	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0225560400834514	0.0227661603307797	0.0311930967128766	0.0765873048716437	0.0820157833367671	0.0196040139293297	0.0245596283869723	0.0119112551558858	0.00952178249865921	0.0382942979160995	0.0106743969267011	0.0648687146428915	0.0381196367316618	0.0131818416308114	0.0514887203677709	0.00917264277393959	0.0239183755861688	0.0253751116757544	0.12592938259329	0.0126914702320031	0.026461909407497	0.0219774769649409	0.0382025148885101	0.0385334481357835	0.0146726676992365	0.0562842596602013	0.00832473184879733	0.039424104231471	0.0310957383055114	0.0105934924745934
58000	-964.604183147911	-1033.16018497059	1.35009613952477	0.401956170675039	0.185824451307617	0.997851870446007	0.449593506124459	14	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0225560400834514	0.0227661603307797	0.0311930967128766	0.0765873048716437	0.0820157833367671	0.0196040139293297	0.0245596283869723	0.0119112551558858	0.00952178249865921	0.0382942979160995	0.0106743969267011	0.0648687146428915	0.0381196367316618	0.0131818416308114	0.0514887203677709	0.00917264277393959	0.0239183755861688	0.0253751116757544	0.12592938259329	0.0126914702320031	0.026461909407497	0.0219774769649409	0.0382025148885101	0.0385334481357835	0.0146726676992365	0.0562842596602013	0.00832473184879733	0.039424104231471	0.0310957383055114	0.0105934924745934
58200	-971.217969206751	-1032.6429153355	1.33997004390015	0.945156978473374	0.577094518665992	0.98771133052726	0.507134919613369	14	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0225560400834514	0.0227661603307797	0.0311930967128766	0.0765873048716437	0.0820157833367671	0.0196040139293297	0.0245596283869723	0.0124927577017771	0.00952178249865921	0.0382942979160995	0.0106743969267011	0.0648687146428915	0.0381196367316618	0.0126003390849201	0.0514887203677709	0.00917264277393959	0.0239183755861688	0.0253751116757544	0.12592938259329	0.0126914702320031	0.026461909407497	0.0219774769649409	0.0382025148885101	0.0385334481357835	0.0146726676992365	0.0562842596602013	0.00832473184879733	0.039424104231471	0.0310957383055114	0.0105934924745934
58400	-966.637703017706	-1034.88493570707	1.01697273248204	0.172116162626404	0.531603954992042	0.994672178528604	0.682428008264318	2	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0225560400834514	0.0227661603307797	0.0311930967128766	0.0765873048716437	0.0820157833367671	0.0250972658808359	0.0245596283869723	0.0124927577017771	0.00952178249865921	0.0382942979160995	0.0106743969267011	0.0648687146428915	0.0381196367316618	0.0126003390849201	0.0514887203677709	0.00917264277393959	0.0239183755861688	0.0253751116757544	0.12592938259329	0.0126914702320031	0.026461909407497	0.0219774769649409	0.032709262937004	0.0385334481357835	0.0146726676992365	0.0562842596602013	0.00832473184879733	0.039424104231471	0.0310957383055114	0.0105934924745934
58600	-974.994476823875	-1032.58879974563	1.35166639540544	0.516935752625428	0.410322211237907	0.981387757599584	0.489824787686842	0	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	0.0225560400834514	0.0227661603307797	0.0311930967128766	0.0775065177243328	0.0820157833367671	0.0250972658808359	0.0240488009793797	0.0124927577017771	0.00952178249865921	0.0382942979160995	0.0106743969267011	0.0682976392061795	0.0381196367316618	0.0126003390849201	0.0514887203677709	0.00917264277393959	0.0229991627334797	0.0253751116757544	0.12592938259329	0.0126914702320031	0.026461909407497	0.0219774769649409	0.032709262937004	0.0380025465818348	0.0146726676992365	0.0591917360062268	0.00832473184879733	0.039424104231471	0.0310957383055114	0.00529882052682129
58800	-978.694789541686	-1033.67375175971	1.17071559631421	0.621820934958314	0.958938449072643	0.960102538114422	0.693180836311032	0	3521318235350484	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0225560400834514	0.0227661603307797	0.0311930967128766	0.0775065177243328	0.0820157833367671	0.0250972658808359	0.0240488009793797	0.0124927577017771	0.00952178249865921	0.0382942979160995	0.0106743969267011	0.0682976392061795	0.0381196367316618	0.0126003390849201	0.0514887203677709	0.00917264277393959	0.0229991627334797	0.0253751116757544	0.12592938259329	0.0126914702320031	0.026461909407497	0.0219774769649409	0.032709262937004	0.0380025465818348	0.0146726676992365	0.0591917360062268	0.00832473184879733	0.039424104231471	0.0310957383055114	0.00529882052682129
59000	-985.997109101372	-1034.42481929387	1.04744259427993	1.19771495610899	1.10065856440146	0.969821408705631	0.343538964742667	0	3521318235350484	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0225560400834514	0.0227661603307797	0.0311930967128766	0.0775065177243328	0.0820157833367671	0.0250972658808359	0.0240488009793797	0.0124927577017771	0.00952178249865921	0.0382942979160995	0.0106743969267011	0.0682976392061795	0.0381196367316618	0.0126003390849201	0.0514887203677709	0.00917264277393959	0.0229991627334797	0.0253751116757544	0.117583669438529	0.0210371833867637	0.026461909407497	0.0219774769649409	0.032709262937004	0.0380025465818348	0.0146726676992365	0.0591917360062268	0.00832473184879733	0.039424104231471	0.0310957383055114	0.00529882052682129
