Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	kPrime_195	kPrime_196	kPrime_197	kPrime_198	kPrime_199	kPrime_200	kPrime_201	kPrime_202	kPrime_203	kPrime_204	kPrime_205	kPrime_206	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
86800	-1024.0279413853	-1075.56455258171	0.770147397750166	1.49930965893037	1.13325342209747	0.988699310556384	0.654644217341595	18	6137026625399167	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0319714249635888	0.111530221914485	0.000397595687411203	0.0274002187868594	0.0168494382868425	0.0203710180966368	0.0100971336817411	0.0424978959676347	0.0282268929701171	0.0163933013639145	0.00616576720744843	0.0326504726835394	0.0335374326675133	0.043619021564574	0.0265782885111907	0.0213687659970012	0.169083427874216	0.0202676180382151	0.0202079650726056	0.0356561285628758	0.0324969780230112	0.0135723579639878	0.0241894575732939	0.0407206403329464	0.00994501011019413	0.024789887682119	0.021787751890261	0.0491821720716461	0.0257844508083302	0.0426612636457983
87000	-1020.85727575081	-1076.00803786467	0.615551320282823	1.23008082544656	1.60659126247851	0.995453641786482	0.356200670476893	8	6137026625399167	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0319714249635888	0.111530221914485	0.000397595687411203	0.0274002187868594	0.0168494382868425	0.0203710180966368	0.0100971336817411	0.0424978959676347	0.0282268929701171	0.0163933013639145	0.0118734462303118	0.0326504726835394	0.0335374326675133	0.043619021564574	0.0265782885111907	0.0213687659970012	0.169083427874216	0.0202676180382151	0.0202079650726056	0.0356561285628758	0.0324969780230112	0.0135723579639878	0.0241894575732939	0.0407206403329464	0.00994501011019413	0.024789887682119	0.021787751890261	0.0491821720716461	0.0200767717854669	0.0426612636457983
87200	-1007.41202710297	-1073.90315573904	0.99777081673858	0.919061158427284	0.877844610399622	0.992574864497485	0.373294246710466	10	2071265772982133	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0319714249635888	0.111530221914485	0.0168494382868425	0.000397595687411203	0.0525082006996056	0.0274002187868594	0.0203710180966368	0.0100971336817411	0.0282268929701171	0.0163933013639145	0.0118734462303118	0.0326504726835394	0.0335374326675133	0.043619021564574	0.021565701722802	0.0205660273653891	0.169083427874216	0.0202676180382151	0.0202079650726056	0.0256458238309049	0.0375095648113999	0.0135723579639878	0.0241894575732939	0.0731708911377965	0.0165521934210627	0.024789887682119	0.021787751890261	0.0190716310610707	0.0298780135921304	0.0247158673656036
87400	-1018.73223242931	-1080.35092954508	1.47587024794206	0.793114984137201	0.185684761851721	0.984635210077196	0.480809822183784	23	1203226315642329	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00700697750360995	0.0241538737741549	0.0103873516154157	0.0153350274328017	0.0206672390526064	0.036488680336457	0.186586291469425	0.0060035621490198	0.0228644961630306	0.0126003236194752	0.0235377511836748	0.0695814409691633	0.0766997442053707	0.0121534762118267	0.0172128146012915	0.00838107321173255	0.0163830715179783	0.0370446422404267	0.0179410821987612	0.0268468919470704	0.0217688733043516	0.03718348679256	0.0430111794197051	0.0657419845293678	0.0358035070966003	0.0189122159412996	0.0326140282627303	0.0372472318412636	0.0295110642906475	0.0303306171181825
87600	-1020.06836783497	-1081.01759871287	0.827402715766763	0.569254274369301	0.745934238885176	0.97960933086146	0.684458563683194	34	1203226315642329	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00700697750360995	0.0241538737741549	0.0103873516154157	0.0153350274328017	0.0206672390526064	0.036488680336457	0.186586291469425	0.0060035621490198	0.0193594868130494	0.0126003236194752	0.0235377511836748	0.0695814409691633	0.0766997442053707	0.0121534762118267	0.0172128146012915	0.00838107321173255	0.0163830715179783	0.0405496515904078	0.0179410821987612	0.0268468919470704	0.0217688733043516	0.03718348679256	0.0430111794197051	0.0657419845293678	0.0358035070966003	0.0189122159412996	0.0326140282627303	0.0372472318412636	0.0295110642906475	0.0303306171181825
87800	-1024.49270111391	-1080.64998016673	0.70162254953375	0.891175738412782	1.08810090196908	0.976728739020747	0.625897735807218	22	1203226315642329	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00700697750360995	0.0257223790482174	0.00185755024392278	0.0222963235302322	0.0206672390526064	0.036488680336457	0.186586291469425	0.0060035621490198	0.0193594868130494	0.0126003236194752	0.0235377511836748	0.0752614904482181	0.0766997442053707	0.0121534762118267	0.0172128146012915	0.00838107321173255	0.0163830715179783	0.0348696021113531	0.0179410821987612	0.0268468919470704	0.0217688733043516	0.03718348679256	0.043011179419705	0.0657419845293678	0.0358035070966003	0.0189122159412996	0.0326140282627303	0.0372472318412636	0.0295110642906475	0.0303306171181825
88000	-1016.80842915115	-1084.37078891939	1.68200238732483	1.01863017244139	0.0373715034805689	0.997044604621863	0.370838851471236	26	5260745417746407	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00700697750360995	0.0128611895241087	0.0128611895241087	0.0222963235302322	0.0206672390526064	0.036488680336457	0.188443841713348	0.0060035621490198	0.0193594868130494	0.0126003236194752	0.0235377511836748	0.0752614904482181	0.0766997442053707	0.0121534762118267	0.0172128146012915	0.00838107321173255	0.0163830715179783	0.0348696021113531	0.0179410821987612	0.0268468919470704	0.0217688733043516	0.03718348679256	0.043011179419705	0.0657419845293678	0.0358035070966003	0.0189122159412996	0.0326140282627303	0.0372472318412636	0.0295110642906475	0.0303306171181825
88200	-1026.35878894079	-1083.48155963775	1.25177078355457	1.18060876901438	0.117861411965212	0.992231248847811	0.35784427825335	53	7365922848400442	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	0.0269570562906208	0.111530221914485	0.0168494382868425	0.000397595687411203	0.0525082006996056	0.0259054011287729	0.0203710180966368	0.0112171916484875	0.00647793419508806	0.0297414326389298	0.0106743649625806	0.0449134263183839	0.0329508408665433	0.0306514369697061	0.021565701722802	0.0194459693986426	0.189351045912431	0.0101039825363028	0.0101039825363028	0.0375095648113999	0.0135723579639878	0.0195550707919388	0.019015409854566	0.058445745749441	0.0165521934210627	0.024789887682119	0.021787751890261	0.0419220080838515	0.0298780135921304	0.0452557543486651
88400	-1054.37015434141	-1083.26145518573	0.826832474653495	0.744428381822545	0.80549161706271	0.959465540563994	1.0262672964783	28	1009432034282596	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	4	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0269570562906208	0.111530221914485	0.0168494382868425	0.000397595687411203	0.0525082006996056	0.0259054011287729	0.0203710180966368	0.0112171916484875	0.0194459693986426	0.0297414326389298	0.0106743649625806	0.0449134263183839	0.0329508408665433	0.0306514369697061	0.021565701722802	0.00647793419508806	0.189351045912431	0.0107917897359778	0.0101039825363028	0.0183276026548911	0.0375095648113999	0.0135723579639878	0.0195550707919388	0.058445745749441	0.0165521934210627	0.024789887682119	0.021787751890261	0.0419220080838515	0.0298780135921304	0.0452557543486651
88600	-1017.56138590767	-1078.09213533841	0.857854018660306	0.960580559367566	0.906967785671561	0.980884261155641	0.578427461229253	39	1009432034282596	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0269570562906208	0.111530221914485	0.0168494382868425	0.000397595687411203	0.0525082006996056	0.0259054011287729	0.0203710180966368	0.0112171916484875	0.00901016770675383	0.0297414326389298	0.0106743649625806	0.0449134263183839	0.0329508408665433	0.0306514369697061	0.021565701722802	0.00647793419508806	0.189351045912431	0.0107917897359778	0.0101039825363028	0.0183276026548911	0.0375095648113999	0.0135723579639878	0.0299908724838276	0.058445745749441	0.0165521934210627	0.024789887682119	0.021787751890261	0.0419220080838515	0.0298780135921304	0.0452557543486651
88800	-1030.48569309749	-1078.64477446473	1.23600348785827	1.55324377273981	0.625026350822945	0.984386867493432	0.35864497098781	56	1009432034282596	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	0.0269570562906208	0.111530221914485	0.0168494382868425	0.000397595687411203	0.0525082006996056	0.0259054011287729	0.0203710180966368	0.0112171916484875	0.00901016770675383	0.0297414326389298	0.0106743649625806	0.0449134263183839	0.0329508408665433	0.0306514369697061	0.021565701722802	0.00647793419508806	0.189351045912431	0.0107917897359778	0.0101039825363028	0.0183276026548911	0.0375095648113999	0.0135723579639878	0.0299908724838276	0.058445745749441	0.0165521934210627	0.024789887682119	0.021787751890261	0.0419220080838515	0.0298780135921304	0.0452557543486651
89000	-1013.76036512702	-1080.73128700057	0.857418211556988	0.745876022241015	1.29430272348568	0.997330920246063	0.555957263432811	42	4491627655860556	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00647793419508806	0.0269570562906208	0.111530221914485	0.0152428443409889	0.000397595687411203	0.0525082006996056	0.0259054011287729	0.0203710180966368	0.0112171916484875	0.00901016770675383	0.0297414326389298	0.0106743649625806	0.0449134263183839	0.0329508408665433	0.0306514369697061	0.0282124261116028	0.189351045912431	0.0123983836818313	0.0101039825363028	0.0183276026548911	0.0375095648113999	0.0135723579639878	0.0299908724838276	0.0517990213606402	0.0165521934210627	0.024789887682119	0.021787751890261	0.0419220080838515	0.0298780135921304	0.0452557543486651
89200	-1013.80067313989	-1074.82430953269	1.26558675703387	1.92960592218896	0.456398154301432	0.994532120941577	0.551694605008806	35	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0074073064487873	0.00980842146587737	0.032920409676364	0.00980842146587737	0.0184882077349741	0.0283308152778208	0.147438876154851	0.0136665106541957	0.0158005634778275	0.00833582938461739	0.0366126241915163	0.0385070765224344	0.0600145119145973	0.030798176982163	0.0585174349425701	0.108571914947187	0.0267096294593311	0.00992569193042952	0.0178543071069678	0.0122616310406438	0.0277218137819096	0.0559105325131366	0.0336373164628704	0.0121799883078953	0.0304312997836317	0.0242374120200214	0.0494034479024921	0.0272522036113565	0.0182529675108344	0.0291946573268193
89400	-1058.3632596661	-1080.90723800352	0.925884834244707	0.819225051124667	0.870829044354671	0.960039977048611	0.70713267645453	29	7950340127655738	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	5	2	2	2	0.00647793419508806	0.0269570562906208	0.111530221914485	0.0152428443409889	0.000397595687411203	0.0525082006996056	0.0259054011287729	0.0203710180966368	0.0112171916484875	0.00901016770675383	0.0297414326389298	0.0106743649625806	0.0377513947817801	0.0210725781853275	0.0306514369697061	0.0282124261116028	0.189351045912431	0.00552195203208718	0.00552195203208718	0.0183276026548911	0.0476135473477027	0.0254506206452037	0.0299908724838276	0.0517990213606402	0.0165521934210627	0.024789887682119	0.0289497834268648	0.0432764877015084	0.0298780135921304	0.0452557543486651
89600	-1006.20829942207	-1074.15103436195	1.13023242320342	0.783682585478975	0.30129301226127	0.998131626932549	0.582690820897452	35	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0074073064487873	0.00980842146587737	0.0160639048273207	0.00980842146587737	0.0184882077349741	0.0283308152778208	0.147438876154851	0.0136665106541957	0.0158005634778275	0.00478099067004182	0.0366126241915163	0.0343793475074168	0.0600145119145973	0.0258521037871	0.0535230236853023	0.108571914947187	0.0267096294593311	0.0158043368892867	0.0178543071069678	0.0122616310406438	0.0277218137819096	0.0559105325131366	0.0439847229130566	0.00491739574837784	0.0437828058819013	0.0242374120200214	0.0213845012990348	0.0383504701770767	0.0473382396317435	0.0291946573268193
89800	-1014.20651412937	-1080.54919863319	1.11956550793481	2.80298296971279	0.197689798204107	0.996003130666266	0.247264013399653	20	2531944170421926	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00341711121273961	0.0257775461140797	0.00980842146587737	0.147438876154851	0.0535230236853023	0.0439847229130566	0.0213845012990348	0.0473382396317435	0.0383504701770767	0.00491739574837784	0.0182095252489665	0.0437828058819013	0.108571914947187	0.0159484605298257	0.0559105325131366	0.0310822194424268	0.0267096294593311	0.0178543071069678	0.0158043368892867	0.0136665106541957	0.0343793475074168	0.0258521037871	0.0600145119145973	0.0158005634778275	0.0392801053020539	0.00478099067004182	0.00980842146587737	0.0246439857886389	0.0184882077349741	0.023471211276108
90000	-1007.33639904448	-1074.6400300194	1.03103780022735	1.45768398376246	0.695001745035264	0.999706240249764	0.330968905874172	48	238824534696765	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00170855560636981	0.00170855560636981	0.023471211276108	0.0196168429317547	0.0184882077349741	0.0246439857886389	0.147438876154851	0.0136665106541957	0.0158005634778275	0.00478099067004182	0.0392801053020539	0.0343793475074168	0.0600145119145973	0.0258521037871	0.0535230236853023	0.108571914947187	0.0267096294593311	0.0158043368892867	0.0178543071069678	0.0159484605298257	0.0310822194424268	0.0559105325131366	0.0439847229130566	0.00491739574837784	0.0437828058819013	0.0182095252489665	0.0213845012990348	0.0383504701770767	0.0473382396317435	0.0257775461140797
90200	-1014.42585475609	-1078.95635616406	0.647708665570748	1.76352923812396	1.08306800831008	0.987648520309862	0.807519688467096	36	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00144266327984252	0.0315667393356317	0.000854277803184903	0.0213253985381245	0.0184882077349741	0.0365327693412835	0.147438876154851	0.0400078900605211	0.0158005634778275	0.00478099067004182	0.0392801053020539	0.0343793475074168	0.0600145119145973	0.00837991194379227	0.0535230236853023	0.108571914947187	0.0261212439826735	0.0158043368892867	0.0178543071069678	0.0187495161295838	0.0389939014929143	0.0192261011993165	0.0411029174014452	0.00491739574837784	0.0437828058819013	0.0182095252489665	0.0213845012990348	0.0383504701770767	0.0473382396317435	0.0257775461140797
90400	-1032.5584610824	-1074.69129881443	0.810959149355849	0.504794748494437	1.15811679310664	0.955312728816917	0.385010686755834	42	8983782022973039	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0254703535398146	0.0315667393356317	0.000854277803184903	0.0277430878261861	0.0230369540111142	0.0187007103115672	0.147438876154851	0.0290414544963195	0.0158005634778275	0.00478099067004182	0.0392801053020539	0.042550852725693	0.0518430066963211	0.00837991194379227	0.0534708729526763	0.108571914947187	0.0332612539157166	0.0158043368892867	0.0178543071069678	0.0187495161295838	0.0389939014929143	0.0192261011993165	0.0304664138507888	0.0142501272214251	0.0437828058819013	0.0120138940187107	0.0291257305325695	0.0360863753429584	0.0360770181095191	0.0257775461140797
