Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_50	kPrime_51	kPrime_52	kPrime_53	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	kPrime_188	kPrime_189	kPrime_190	kPrime_191	kPrime_192	kPrime_193	kPrime_194	kPrime_195	kPrime_196	kPrime_197	kPrime_198	kPrime_199	kPrime_200	kPrime_201	kPrime_202	kPrime_203	kPrime_204	kPrime_205	kPrime_206	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
92000	-1138.07693098406	-1057.08103359858	1.17689517983421	0.740898389375115	0.106752130802869	0.998731677692202	0.76585082929728	3.90806435904951	0.713551890068949	0.899567928968153	2	2868426616992481	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.014958861489651	0.02027519848522	0.000587908568370263	0.0251533776028506	0.0520517669378938	0.1152856148904	0.0298465047305861	0.0165173099564859	0.0114854681559462	0.0255023934950102	0.059417362203863	0.111777521865736	0.0191868498637073	0.01716517326457	0.0297286928820125	0.0195529565146835	0.0292078047523948	0.0210578308920234	0.0401736081009338	0.0273063967651082	0.0243900339304223	0.0189401587355223	0.0276574375983759	0.046273940861388	0.0488508984135792	0.0408587581840345	0.0292189818984374	0.0233895410694107	0.0316301255847524	0.02255152230663
92200	-1168.61400622432	-1062.93385388837	1.38797554103491	1.87308844007473	0.277457727313433	0.977632566143194	0.518723450942966	3.90806435904951	0.713551890068949	0.850332105442008	0	6055245686447108	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0112586449548569	0.02027519848522	0.000587908568370263	0.0259868343456555	0.0520517669378938	0.103988886195311	0.026960448970473	0.0165173099564859	0.00407421254982612	0.0255023934950102	0.0632600708314463	0.111777521865736	0.0183533931209024	0.01716517326457	0.0349254454485933	0.0198890999745179	0.0303962687932173	0.0210578308920234	0.0364296094253922	0.0231930321323823	0.027154080950933	0.0196732876266789	0.0248933905778651	0.044352347929409	0.0488508984135792	0.0485857420308605	0.052497436889393	0.0145791692887298	0.0289016508952469	0.0268609451894196
92400	-1131.52008856475	-1051.23254884212	1.12016911566486	1.75031522494863	0.667211814418297	0.98624930204173	0.466160006436174	3.90806435904951	0.713551890068949	0.904681639943664	0	3866070946570887	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00634008291215598	0.00882286425572259	0.000587908568370263	0.0259868343456555	0.0520517669378938	0.122445861124348	0.026960448970473	0.0434074671038433	0.0155265467793236	0.0255023934950102	0.0632600708314463	0.117968866642961	0.0183533931209024	0.0121499314617637	0.0129538503439368	0.0198890999745179	0.0217456280957133	0.0236654385414866	0.0266232751938599	0.0282082739351886	0.027154080950933	0.0134819428494539	0.0248933905778651	0.044352347929409	0.046243290764116	0.0485857420308605	0.052497436889393	0.0145791692887298	0.0289016508952469	0.0268609451894196
92600	-1135.29512692494	-1061.43320805532	0.875486660137896	0.61529221040119	1.16894454676682	0.984000688660305	0.323837874230689	5.48493057045677	0.741311245141169	0.902297420955247	4	3520049859554085	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00164860655446225	0.00882286425572259	0.00232440952438026	0.0354258137051889	0.0726400845244153	0.122445861124348	0.026960448970473	0.0228191495173218	0.0142369597844154	0.0262306583271004	0.0632600708314463	0.117968866642961	0.0197612904155615	0.0066950146110832	0.0128132890439646	0.0306052912399379	0.0217456280957133	0.0283791658994016	0.0320781920445404	0.0189894540343702	0.027154080950933	0.0134819428494539	0.0373222850141793	0.033636156663989	0.046243290764116	0.0336920818064463	0.0471288174666031	0.0199477887115197	0.0286814914365319	0.0268609451894196
92800	-1113.91842882695	-1053.33952441747	1.01899832310722	0.775685677922987	0.79953150515734	0.984282485555216	0.439876562208591	5.48493057045677	0.769455044537262	0.869635937449751	4	6053861096364789	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00429288338948078	0.00949053791998274	0.00946175391557488	0.0354258137051889	0.0814605790370788	0.122445861124348	0.026960448970473	0.0199283764812143	0.00789100270823306	0.0262306583271004	0.0632600708314463	0.117968866642961	0.0232801457924349	0.0197035534134731	0.0188736753919264	0.00188303661386994	0.0353642308991111	0.0283791658994016	0.0320781920445404	0.0239152301205201	0.032443359472286	0.0154866609751453	0.0445830272844597	0.033636156663989	0.046243290764116	0.0270998751087138	0.014575227945458	0.0250102976410875	0.0353622303239631	0.0172657905924215
93000	-1171.44453588207	-1071.39760377332	0.872819650375685	0.625897348282563	0.548541760002007	0.990782594771283	0.648048844097583	0.635331532294822	0.736395956392485	0.674473191859852	17	8903178883040665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0132661954941845	0.016922122973659	0.00976978048313993	0.0423306481675643	0.0304668632255023	0.128758455991503	0.0318600113024282	0.024661224247483	0.0135396213982349	0.0208530416639866	0.0223180155441401	0.0214393279025515	0.0274391422825918	0.0497560157310566	0.0963561830559695	0.0311575152219656	0.00728068680998737	0.0391045975985071	0.0113693616179581	0.0326698928766189	0.0283191842736269	0.0265278240524764	0.0184315480077744	0.0560743513763394	0.0314050901991928	0.0232949342065278	0.0634599532875767	0.0485326659692419	0.0260356494223085	0.00660009561590373
93200	-1164.3843817126	-1075.55533327727	0.983668037297152	1.14759446408962	0.622924068339292	0.979071055645337	0.470292758586814	2.60379079187241	0.757048392972463	0.383238232886939	4	2789791130070343	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0177832008032866	0.0354567506608355	0.0100596342652403	0.14121421610843	0.017298853577859	0.024673398331008	0.050564956783533	0.0159649246666476	0.0541967366751038	0.00963408298346978	0.0711014294458713	0.115807760125757	0.034408780097094	0.00809241631457701	0.0292405127000901	0.0263584810575078	0.0331946929668676	0.0202902687922616	0.0287351109995454	0.00533879845896815	0.0367931010899378	0.0133315691051515	0.037651117176845	0.0212856370656231	0.0372316501317731	0.043031183131367	0.0247680947974558	0.0157660580596779	0.0107916562326431	0.00993492739557214
93400	-1156.42475701184	-1055.79603566321	0.994225683116715	1.29401328522453	0.515053051488445	0.968244021079919	0.481844393456114	5.48493057045677	0.74847556041642	0.677541619912844	5	3520049859554085	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	0.0348073700170328	0.00714707332545896	0.00829392094160644	0.0289363572414399	0.0722870688257343	0.122445861124348	0.0143996575841597	0.0158695963852523	0.0163173891833626	0.0256064692215176	0.0517996245655025	0.13916974506656	0.0232801457924349	0.0112522006554792	0.0188736753919264	0.00654724678857275	0.0318783117739215	0.0220479845020512	0.0306821162937661	0.0145526549832079	0.0460638510493371	0.0127511371419421	0.0309625357074086	0.0290065949353121	0.0273422284583869	0.0431334906042984	0.0413198146596207	0.0377463428281392	0.0353622303239631	0.000117304628256922
93600	-1150.29815706259	-1069.06350065869	0.299105248000375	0.955045568717133	2.19547613601624	0.979996535096912	0.419464085757051	3.21736941242938	0.74847556041642	0.623937612445168	18	3520049859554085	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0290748023932864	0.0116570223648898	0.00226107095335684	0.0346689248651863	0.0664559407524661	0.105929445389088	0.0172530399288279	0.0420150713674017	0.014868960855154	0.0352848487168835	0.0517996245655025	0.142141074343587	0.0172226003541951	0.0148554422086631	0.0188736753919264	0.00654724678857275	0.0318783117739215	0.0220479845020512	0.0257494033781502	0.00794714590923173	0.0460638510493371	0.0125315290798101	0.0309625357074086	0.0290065949353121	0.0586027162480398	0.0433530986664304	0.0413198146596207	0.0156417573898639	0.0238691608335779	0.000117304628256922
93800	-1149.64913474427	-1060.51709495394	1.25070918303063	0.800000734500972	0.622039939363042	0.981314925166701	0.704106456327041	5.03006437700434	0.74847556041642	0.690862585587804	8	2867024847040971	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0139822005826114	0.0268663257348557	0.00226107095335684	0.0345522233058954	0.0664559407524661	0.105929445389088	0.0192569875955447	0.0400111237006849	0.00798847469742755	0.0436827302373691	0.0389570994920408	0.142141074343587	0.0158873633807034	0.0148554422086631	0.0257541615496529	0.00654724678857275	0.0320317913741847	0.0220479845020512	0.0397660093721871	0.0134438517070641	0.0460638510493371	0.0125315290798101	0.0276183372089987	0.0239067053992721	0.061973008984313	0.0412615441816792	0.0347517331771471	0.0154882777896007	0.0238691608335779	0.000117304628256922
94000	-1144.24297781191	-1059.04620454385	1.25070918303063	1.02232635915652	0.269557786769666	0.981314925166701	0.587620467687628	5.03006437700434	0.738099326984371	0.725991486401727	0	8903178883040665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0139822005826114	0.0294012812678503	0.00910262249369051	0.0245690451963967	0.0497783191348765	0.148265769976537	0.0359882145901435	0.0381531719801613	0.00705783112697237	0.0436827302373691	0.0412615441816792	0.0347517331771471	0.0205283213805051	0.0389570994920408	0.142141074343587	0.0158873633807034	0.0187601574870208	0.0257541615496529	0.0326347763113245	0.0329624349446399	0.017561006570308	0.0358612940938294	0.0134438517070641	0.0183047557750911	0.0125315290798101	0.011707320874174	0.0239067053992721	0.0355477007316882	0.0238691608335779	0.00364682210027479
94200	-1164.69236964711	-1050.01122756882	1.12741758953798	1.3548249216235	0.696269017205764	0.978112391577008	0.395945443567767	5.03006437700434	0.731458414592381	0.783825876304083	6	8903178883040665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	0.0160889989464575	0.0202811626090332	0.0147163773665265	0.0245690451963967	0.0817444330185931	0.142828341452501	0.0359882145901435	0.0245555439787749	0.00705783112697237	0.0436827302373691	0.0265684983381661	0.0347517331771471	0.0115808756726386	0.0389506428755306	0.142141074343587	0.0158873633807034	0.0133304947765373	0.01419633000711	0.019794031539197	0.039449827623331	0.017561006570308	0.0308424673100629	0.0235885033441333	0.0219302832096178	0.0179689576038464	0.011707320874174	0.0309200256942431	0.0429724835268117	0.0238756174500882	0.0104697841599981
94400	-1152.03540374472	-1045.17725111892	0.77588788869379	0.966400390686741	0.862202437175032	0.93328163113617	0.343850215447865	5.03006437700434	0.731285831292087	0.776819573113649	8	7487839772486617	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	0.0171624685150349	0.0202811626090332	0.0136474302846273	0.016108063085066	0.0657429935592684	0.142828341452501	0.0327752009528934	0.0155366496159355	0.012604265975181	0.0365069436643629	0.0341885354523192	0.02181967570549	0.00821533300073648	0.0389506428755306	0.165114326772457	0.0329577499219274	0.00571045766238416	0.01419633000711	0.019794031539197	0.039449827623331	0.017561006570308	0.0447706306208853	0.0235885033441333	0.0219302832096178	0.0125017764043548	0.0106338513055966	0.0314201599819386	0.0374260486786031	0.0361075254501777	0.0104697841599981
94600	-1128.38357734513	-1048.68507115799	1.19339059206798	0.940569370451752	0.459729313109125	0.990484717920062	0.441251343304847	5.03006437700434	0.76926559245997	0.76193134375746	0	8903178883040665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0171624685150349	0.0203408481434713	0.0136474302846273	0.016108063085066	0.0657429935592684	0.129380879619451	0.0385998270368502	0.0257119703902991	0.012604265975181	0.0239687498053376	0.0341885354523192	0.0192130195607018	0.0138270893168465	0.0389506428755306	0.159794180264597	0.0370189238957801	0.00478017615870731	0.02097943437188	0.0221750127562754	0.0258020049098154	0.017561006570308	0.0447706306208853	0.0235885033441333	0.0210878983767197	0.0231256643149141	0.0171050023077333	0.0314201599819386	0.035727747789412	0.0361075254501777	0.0095093452667376
94800	-1124.30354103006	-1068.76381541368	1.04076621996969	0.853790743791191	0.546411309500268	0.983093992435701	0.764803028129054	2.44029773177472	0.764966546549902	0.698060762241718	16	8903178883040665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0171624685150349	0.0203408481434713	0.0168489741520972	0.0195973694739868	0.0657429935592684	0.114685224482578	0.0406166712035215	0.0257119703902991	0.0157453303287207	0.0239687498053376	0.0341885354523192	0.0130190691892602	0.0178295792884389	0.0448483645495148	0.159794180264597	0.0370189238957801	0.00836899986843814	0.0275736119741912	0.0130206616694503	0.0340711979701121	0.017561006570308	0.0447706306208853	0.0200991969552125	0.0210878983767197	0.0231256643149141	0.0195363660387308	0.0255224383079544	0.035727747789412	0.0361075254501777	0.00630780139926764
95000	-1127.29819483251	-1046.34949515851	0.881470118645023	0.867876617164427	1.13875873444676	0.975896673695089	0.363273541326794	6.89127685001343	0.764966546549902	0.656689145472663	8	8479362937179258	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0171624685150349	0.0203408481434713	0.0155706465168644	0.0306949977216592	0.0657429935592684	0.114685224482578	0.0120212981482757	0.0223679991089164	0.0216891278030939	0.0180249523309643	0.0264348784860295	0.0153950818756123	0.0245759684608141	0.0619415403337546	0.159794180264597	0.0370189238957801	0.00334038185390136	0.0275736119741912	0.0130206616694503	0.020567929639283	0.0310642749011371	0.0558333843692857	0.0200991969552125	0.0210878983767197	0.0231256643149141	0.0195363660387308	0.0255224383079544	0.035727747789412	0.0337315127638256	0.00630780139926764
95200	-1136.81115434757	-1050.51084011947	1.32963616646138	1.59632052989541	0.23167679823869	0.9743421012145	0.915125436972494	6.89127685001343	0.726032384192789	0.741658046032743	8	7487839772486617	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	0.0185534678233904	0.0203408481434713	0.0155706465168644	0.0237868474534437	0.0657429935592684	0.114685224482578	0.0120212981482757	0.0223679991089164	0.0216891278030939	0.0180249523309643	0.0264348784860295	0.0162695734540186	0.0244608607305646	0.0619415403337546	0.159794180264597	0.0296869640538693	0.00246589027549504	0.0344817622424068	0.0130206616694503	0.020567929639283	0.0310642749011371	0.0405323351525251	0.0200991969552125	0.0210878983767197	0.0231256643149141	0.0304333647032134	0.040823487524715	0.0322778166970898	0.0337315127638256	0.00491680209091209
95400	-1143.35410227555	-1055.50996295827	1.12439863970079	1.0870754780043	0.576649739333089	0.98001781429672	0.509901941955967	3.94009520067613	0.747218269765752	0.736635179725213	14	8903178883040665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0117663679969466	0.0203408481434713	0.0155706465168644	0.0237313002518687	0.066898010445453	0.114685224482578	0.0155823094097792	0.0223679991089164	0.0216891278030939	0.0180249523309643	0.0292774540415395	0.0162695734540186	0.020419345286136	0.0687286401601984	0.159794180264597	0.0296869640538693	0.00369997391528532	0.0333267453562222	0.0120827871985369	0.0207756589005865	0.0273931628337578	0.0405323351525251	0.0134576795089694	0.0399873617559306	0.0231256643149141	0.0304333647032134	0.0243037573364362	0.0365717139067203	0.0308889372083157	0.00858791415829133
